NU_INSCRICAO,NO_MUNICIPIO_RESIDENCIA,IDADE,SEXO,TP_ESTADO_CIVIL,RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,CO_ESCOLA,NO_MUNICIPIO_ESC,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"1,90E+11",São Paulo,21,M,1,preta,1,1,não_respondeu,,,1,1,1,1,40.4,325.3,503.8,526.3,Inglês,1.0,120.0,120.0,120.0,120.0,120.0,600.0,Sim
"1,90E+11",São Paulo,23,M,1,parda,1,1,não_respondeu,,,1,1,1,1,519.9,411.4,44.6,410.8,Espanhol,1.0,80.0,120.0,100.0,80.0,60.0,440.0,Sim
"1,90E+11",São Paulo,26,M,1,branca,1,1,não_respondeu,,,1,1,1,1,481.1,578.4,568.2,577.1,Inglês,1.0,140.0,120.0,120.0,120.0,100.0,600.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,415.9,390.1,531.6,575.9,Espanhol,1.0,140.0,120.0,100.0,140.0,0.0,500.0,Sim
"1,90E+11",São Paulo,22,F,1,branca,1,1,não_respondeu,,,1,1,1,1,45.7,536.5,525.5,452.2,Espanhol,1.0,120.0,120.0,100.0,120.0,120.0,580.0,Sim
"1,90E+11",São Paulo,50,M,2,branca,1,1,não_respondeu,,,1,1,1,1,604.1,651.7,616.5,78.1,Inglês,1.0,160.0,120.0,140.0,140.0,140.0,700.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,,,1,1,1,1,486.7,428.1,54.1,588.4,Inglês,1.0,80.0,120.0,80.0,120.0,80.0,480.0,Sim
"1,90E+11",São Paulo,23,M,1,branca,1,1,não_respondeu,,,1,1,1,1,546.5,555.5,612.6,656.1,Inglês,1.0,140.0,120.0,120.0,120.0,160.0,660.0,Não
"1,90E+11",São Paulo,27,F,1,branca,1,1,não_respondeu,,,1,1,1,1,565.7,705.1,618.3,757.6,Inglês,1.0,160.0,120.0,120.0,120.0,60.0,580.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,451.3,346.5,513.6,40.7,Espanhol,1.0,120.0,120.0,100.0,100.0,20.0,460.0,Não
"1,90E+11",São Paulo,21,M,2,branca,1,1,não_respondeu,,,1,1,1,1,401.2,407.3,466.1,716.5,Inglês,1.0,120.0,120.0,140.0,120.0,120.0,620.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,,,1,1,1,1,356.8,46.7,438.9,532.5,Inglês,1.0,100.0,80.0,60.0,80.0,40.0,360.0,Sim
"1,90E+11",São Paulo,23,M,1,parda,1,1,não_respondeu,,,1,1,1,1,459.1,657.8,60.0,712.4,Inglês,1.0,120.0,120.0,100.0,120.0,120.0,580.0,Sim
"1,90E+11",São Paulo,19,F,1,parda,1,1,não_respondeu,,,1,1,1,1,389.7,401.1,434.5,387.9,Inglês,1.0,120.0,120.0,120.0,120.0,0.0,480.0,Sim
"1,90E+11",São Paulo,24,M,1,parda,1,1,não_respondeu,,,1,1,1,1,534.7,575.7,606.5,531.6,Inglês,1.0,120.0,120.0,80.0,120.0,0.0,440.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,35001703.0,São Paulo,1,1,1,1,47.8,551.5,538.6,658.5,Inglês,1.0,120.0,120.0,80.0,100.0,100.0,520.0,Sim
"1,90E+11",São Paulo,43,F,1,branca,1,1,não_respondeu,,,1,1,1,1,528.8,659.9,602.5,638.1,Inglês,1.0,140.0,160.0,120.0,120.0,100.0,640.0,Sim
"1,90E+11",São Paulo,22,M,1,branca,1,1,não_respondeu,,,1,1,1,1,473.8,496.3,522.3,576.2,Espanhol,1.0,120.0,120.0,120.0,120.0,120.0,600.0,Sim
"1,90E+11",São Paulo,46,F,0,parda,1,1,não_respondeu,,,1,1,1,1,436.7,528.7,452.5,393.4,Inglês,1.0,100.0,40.0,40.0,60.0,0.0,240.0,Sim
"1,90E+11",São Paulo,18,M,1,parda,1,1,não_respondeu,,,1,1,1,1,487.5,53.2,57.7,57.0,Espanhol,1.0,140.0,120.0,120.0,120.0,120.0,620.0,Não
"1,90E+11",São Paulo,36,F,2,branca,1,1,não_respondeu,,,1,1,1,1,392.2,346.4,512.1,442.5,Inglês,1.0,120.0,120.0,100.0,120.0,20.0,480.0,Não
"1,90E+11",São Paulo,45,F,2,parda,1,1,não_respondeu,,,1,1,1,1,429.8,48.2,38.7,399.8,Espanhol,1.0,120.0,120.0,120.0,120.0,20.0,500.0,Sim
"1,90E+11",São Paulo,18,F,1,preta,1,1,não_respondeu,,,1,1,1,1,415.1,499.9,498.9,399.6,Espanhol,1.0,140.0,140.0,120.0,120.0,140.0,660.0,Sim
"1,90E+11",São Paulo,21,F,1,parda,1,2,pública,35009416.0,São Caetano do Sul,1,1,1,1,421.9,40.5,40.7,366.6,Inglês,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,41,F,1,branca,1,1,não_respondeu,,,1,1,1,1,42.2,524.7,444.7,382.9,Inglês,1.0,120.0,40.0,40.0,100.0,0.0,300.0,Sim
"1,90E+11",São Paulo,33,M,2,parda,1,1,não_respondeu,,,1,1,1,1,420.4,469.3,508.5,407.4,Espanhol,1.0,120.0,120.0,120.0,140.0,0.0,500.0,Sim
"1,90E+11",São Paulo,22,F,0,parda,1,1,não_respondeu,,,1,1,1,1,411.4,38.0,464.7,492.7,Inglês,1.0,120.0,100.0,100.0,120.0,0.0,440.0,Sim
"1,90E+11",São Paulo,17,F,1,preta,1,2,pública,35000048.0,São Paulo,1,1,1,1,388.6,468.2,471.5,437.4,Espanhol,1.0,100.0,100.0,120.0,100.0,60.0,480.0,Sim
"1,90E+11",São Paulo,19,M,1,nao_declarado,1,1,não_respondeu,,,1,1,1,1,629.7,669.4,632.4,443.7,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",São Paulo,40,F,2,branca,1,1,não_respondeu,,,1,1,1,1,531.6,535.7,568.9,64.1,Espanhol,1.0,120.0,120.0,100.0,100.0,60.0,500.0,Sim
"1,90E+11",São Paulo,18,M,1,branca,1,2,privada,,,1,1,1,1,509.2,41.5,415.3,602.1,Espanhol,1.0,120.0,120.0,80.0,100.0,40.0,460.0,Sim
"1,90E+11",São Paulo,17,M,1,preta,1,2,pública,35004790.0,São Paulo,1,1,1,1,50.7,389.9,489.9,504.2,Inglês,1.0,100.0,120.0,120.0,100.0,140.0,580.0,Sim
"1,90E+11",São Paulo,23,F,1,branca,1,1,não_respondeu,,,1,1,1,1,482.7,499.9,537.8,404.9,Espanhol,1.0,120.0,120.0,100.0,120.0,140.0,600.0,Sim
"1,90E+11",São Paulo,17,F,3,branca,1,2,pública,35004911.0,São Paulo,1,1,1,1,352.7,390.8,48.1,400.6,Espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,67,F,3,branca,1,1,não_respondeu,,,1,1,1,1,503.9,463.1,536.4,370.1,Espanhol,1.0,140.0,80.0,80.0,140.0,40.0,480.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,,,1,1,1,1,48.7,382.5,49.7,443.3,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",São Paulo,19,M,1,preta,1,1,não_respondeu,,,1,1,1,1,433.8,454.1,51.2,394.2,Inglês,1.0,100.0,80.0,80.0,100.0,0.0,360.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,563.5,611.9,601.9,717.6,Inglês,1.0,140.0,120.0,120.0,160.0,140.0,680.0,Sim
"1,90E+11",São Paulo,18,F,1,parda,1,1,não_respondeu,,,1,1,1,1,478.9,594.4,578.9,456.1,Espanhol,1.0,160.0,200.0,140.0,160.0,140.0,800.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,pública,35000607.0,São Paulo,1,1,1,1,418.3,449.5,48.0,441.6,Inglês,1.0,120.0,120.0,100.0,120.0,0.0,460.0,Não
"1,90E+11",São Paulo,48,F,1,branca,1,1,não_respondeu,,,1,1,1,1,574.6,651.1,63.4,467.9,Inglês,1.0,160.0,140.0,180.0,140.0,80.0,700.0,Sim
"1,90E+11",São Paulo,23,F,1,branca,1,1,não_respondeu,,,1,1,1,1,545.4,634.6,593.9,552.5,Espanhol,1.0,140.0,120.0,120.0,140.0,120.0,640.0,Sim
"1,90E+11",São Paulo,37,F,2,branca,1,1,não_respondeu,,,1,1,1,1,536.9,536.3,507.1,538.5,Espanhol,1.0,120.0,120.0,80.0,120.0,80.0,520.0,Sim
"1,90E+11",São Paulo,43,F,1,parda,1,1,não_respondeu,,,1,1,1,1,346.1,539.5,526.4,486.9,Espanhol,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",São Paulo,19,M,1,branca,1,1,não_respondeu,,,1,1,1,1,486.6,57.0,501.3,589.8,Espanhol,1.0,120.0,160.0,120.0,120.0,80.0,600.0,Sim
"1,90E+11",São Paulo,22,F,1,preta,1,1,não_respondeu,,,1,1,1,1,364.7,36.5,527.7,41.8,Inglês,1.0,100.0,100.0,80.0,60.0,60.0,400.0,Sim
"1,90E+11",São Paulo,27,M,1,branca,1,1,não_respondeu,,,1,1,1,1,520.6,580.1,563.4,666.7,Inglês,1.0,160.0,120.0,120.0,120.0,120.0,640.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,35906566.0,São Paulo,1,1,1,1,461.4,464.3,514.3,474.5,Inglês,1.0,100.0,120.0,80.0,100.0,0.0,400.0,Sim
"1,90E+11",São Paulo,21,M,1,parda,1,1,não_respondeu,,,1,1,1,1,49.8,47.4,479.4,511.1,Espanhol,1.0,80.0,120.0,100.0,120.0,80.0,500.0,Sim
"1,90E+11",São Paulo,24,F,1,preta,1,1,não_respondeu,,,1,1,1,1,581.4,558.3,58.2,506.5,Inglês,1.0,120.0,120.0,120.0,120.0,40.0,520.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,35004431.0,São Paulo,1,1,1,1,385.5,499.3,543.8,465.1,Inglês,1.0,100.0,120.0,100.0,120.0,20.0,460.0,Sim
"1,90E+11",São Paulo,21,M,1,branca,1,1,não_respondeu,,,1,1,1,1,576.2,660.7,62.0,870.2,Inglês,1.0,160.0,140.0,180.0,160.0,120.0,760.0,Sim
"1,90E+11",São Paulo,55,F,3,preta,1,1,não_respondeu,,,1,1,1,1,503.7,495.7,536.1,441.9,Inglês,1.0,80.0,40.0,40.0,100.0,20.0,280.0,Sim
"1,90E+11",São Paulo,20,M,1,branca,1,1,não_respondeu,,,1,1,1,1,470.1,51.3,529.4,394.5,Espanhol,1.0,80.0,120.0,100.0,120.0,140.0,560.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,2,privada,35108873.0,Santo André,1,1,1,1,425.4,41.0,425.6,398.9,Espanhol,1.0,80.0,120.0,100.0,120.0,0.0,420.0,Sim
"1,90E+11",São Paulo,21,F,1,branca,1,1,não_respondeu,,,1,1,1,1,571.7,666.9,59.2,602.3,Inglês,1.0,180.0,200.0,200.0,180.0,160.0,920.0,Não
"1,90E+11",São Paulo,20,M,1,parda,1,1,não_respondeu,,,1,1,1,1,427.1,492.9,508.3,442.5,Inglês,1.0,100.0,120.0,80.0,80.0,0.0,380.0,Sim
"1,90E+11",São Paulo,21,M,1,parda,1,1,não_respondeu,,,1,1,1,1,403.7,419.4,458.5,541.1,Inglês,1.0,140.0,120.0,140.0,140.0,180.0,720.0,Sim
"1,90E+11",São Paulo,17,M,1,preta,1,2,pública,35004704.0,São Paulo,1,1,1,1,536.6,59.1,552.5,617.7,Inglês,1.0,140.0,120.0,120.0,120.0,120.0,620.0,Não
"1,90E+11",São Paulo,19,M,3,parda,2,1,não_respondeu,,,1,1,1,1,450.3,377.5,436.1,38.7,Espanhol,1.0,100.0,120.0,100.0,120.0,180.0,620.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,,,1,1,1,1,45.1,469.9,394.4,524.3,Espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,19,M,1,parda,1,1,não_respondeu,,,1,1,1,1,434.7,507.9,509.1,472.7,Inglês,1.0,120.0,40.0,40.0,80.0,0.0,280.0,Sim
"1,90E+11",São Paulo,24,M,1,branca,1,1,não_respondeu,,,1,1,1,1,552.2,627.8,595.5,638.2,Inglês,1.0,120.0,180.0,120.0,140.0,100.0,660.0,Sim
"1,90E+11",São Paulo,17,M,1,preta,1,2,pública,35037461.0,São Paulo,1,1,1,1,337.3,399.8,378.7,389.9,Espanhol,1.0,120.0,40.0,40.0,120.0,0.0,320.0,Sim
"1,90E+11",São Paulo,19,F,1,parda,1,1,não_respondeu,,,1,1,1,1,533.4,533.1,568.8,466.2,Inglês,1.0,120.0,120.0,100.0,100.0,60.0,500.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,35168762.0,São Paulo,1,1,1,1,462.4,399.7,497.7,501.2,Inglês,1.0,80.0,40.0,40.0,100.0,60.0,320.0,Sim
"1,90E+11",São Paulo,19,M,1,amarela,1,1,não_respondeu,,,1,1,1,1,595.1,524.7,552.9,588.1,Inglês,1.0,160.0,160.0,140.0,160.0,0.0,620.0,Sim
"1,90E+11",São Paulo,21,M,1,parda,1,1,não_respondeu,,,1,1,1,1,489.8,530.9,567.7,618.9,Inglês,1.0,120.0,120.0,100.0,120.0,0.0,460.0,Sim
"1,90E+11",São Paulo,18,M,1,branca,1,2,pública,35001946.0,São Paulo,1,1,1,1,376.4,377.2,39.8,544.7,Espanhol,1.0,120.0,40.0,40.0,100.0,0.0,300.0,Sim
"1,90E+11",São Paulo,18,M,1,branca,1,2,privada,35106999.0,São Paulo,1,1,1,1,523.4,52.4,576.3,612.7,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",São Paulo,22,F,1,preta,1,1,não_respondeu,,,1,1,1,1,36.2,444.5,498.6,41.7,Inglês,1.0,80.0,120.0,100.0,80.0,0.0,380.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,438.6,558.1,576.8,453.2,Espanhol,1.0,120.0,120.0,120.0,100.0,140.0,600.0,Sim
"1,90E+11",São Paulo,17,F,1,preta,1,2,pública,35046059.0,São Paulo,1,1,1,1,502.3,551.7,578.6,494.1,Espanhol,1.0,100.0,120.0,120.0,140.0,160.0,640.0,Sim
"1,90E+11",São Paulo,24,M,1,parda,1,1,não_respondeu,,,1,1,1,1,421.1,485.7,495.1,419.1,Inglês,1.0,120.0,120.0,100.0,120.0,100.0,560.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,,,1,1,1,1,451.4,482.5,435.8,539.5,Inglês,1.0,80.0,40.0,40.0,120.0,40.0,320.0,Sim
"1,90E+11",São Paulo,18,M,1,parda,1,1,não_respondeu,,,1,1,1,1,515.3,538.9,585.5,487.6,Inglês,1.0,120.0,200.0,120.0,120.0,120.0,680.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,56.2,583.1,513.9,461.7,Inglês,1.0,120.0,160.0,140.0,120.0,120.0,660.0,Sim
"1,90E+11",São Paulo,17,F,1,preta,1,2,pública,35004832.0,São Paulo,1,1,1,1,470.8,545.6,593.9,519.2,Espanhol,1.0,100.0,160.0,120.0,100.0,100.0,580.0,Sim
"1,90E+11",São Paulo,17,F,1,parda,1,2,privada,35809676.0,São Paulo,1,1,1,1,543.7,58.5,57.6,672.9,Inglês,1.0,140.0,120.0,140.0,120.0,100.0,620.0,Sim
"1,90E+11",São Paulo,18,M,1,parda,1,1,não_respondeu,,,1,1,1,1,532.4,593.5,55.6,678.1,Espanhol,1.0,120.0,160.0,120.0,120.0,120.0,640.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,,,1,1,1,1,412.7,495.6,554.6,601.3,Inglês,1.0,120.0,80.0,60.0,80.0,0.0,340.0,Sim
"1,90E+11",São Paulo,18,M,1,parda,1,1,não_respondeu,,,1,1,1,1,392.1,475.9,528.6,406.6,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",São Paulo,19,F,1,amarela,1,1,não_respondeu,,,1,1,1,1,487.2,474.8,402.8,483.2,Inglês,1.0,80.0,120.0,100.0,100.0,40.0,440.0,Não
"1,90E+11",São Paulo,39,M,1,parda,1,1,não_respondeu,,,1,1,1,1,489.8,458.2,494.1,41.9,Inglês,1.0,100.0,120.0,120.0,100.0,100.0,540.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,35107049.0,São Paulo,1,1,1,1,52.2,599.1,590.3,585.5,Inglês,1.0,160.0,120.0,160.0,120.0,140.0,700.0,Sim
"1,90E+11",São Paulo,19,F,1,parda,1,1,não_respondeu,,,1,1,1,1,504.4,47.9,549.5,554.2,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",São Paulo,31,M,0,nao_declarado,1,1,não_respondeu,,,1,1,1,1,63.0,750.1,66.0,635.8,Inglês,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,24,M,1,parda,1,1,não_respondeu,,,1,1,1,1,491.5,462.4,539.1,413.2,Inglês,1.0,120.0,120.0,100.0,80.0,0.0,420.0,Sim
"1,90E+11",São Paulo,20,M,1,branca,1,1,não_respondeu,,,1,1,1,1,502.7,591.3,567.4,570.2,Espanhol,1.0,120.0,120.0,100.0,120.0,40.0,500.0,Sim
"1,90E+11",São Paulo,18,M,1,preta,1,2,pública,,,1,1,1,1,40.9,366.7,468.7,385.8,Inglês,1.0,60.0,120.0,100.0,80.0,100.0,460.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,35127991.0,São Paulo,1,1,1,1,545.6,504.4,59.1,594.8,Inglês,1.0,120.0,160.0,120.0,160.0,120.0,680.0,Sim
"1,90E+11",São Paulo,43,F,1,branca,1,2,pública,35002112.0,São Paulo,1,1,1,1,430.6,480.4,517.5,414.4,Espanhol,1.0,120.0,40.0,40.0,100.0,0.0,300.0,Não
"1,90E+11",São Paulo,20,F,0,branca,1,1,não_respondeu,,,1,1,1,1,488.1,520.6,575.5,437.8,Inglês,1.0,120.0,120.0,100.0,120.0,80.0,540.0,Sim
"1,90E+11",São Paulo,27,F,2,parda,1,1,não_respondeu,,,1,1,1,1,393.9,501.8,561.8,395.1,Inglês,1.0,120.0,120.0,100.0,100.0,100.0,540.0,Sim
"1,90E+11",São Paulo,31,F,1,parda,1,1,não_respondeu,,,1,1,1,1,368.8,552.9,504.2,379.2,Espanhol,1.0,100.0,120.0,120.0,80.0,60.0,480.0,Não
"1,90E+11",São Paulo,24,F,2,parda,1,1,não_respondeu,,,1,1,1,1,50.2,572.3,54.4,54.6,Espanhol,1.0,120.0,180.0,140.0,120.0,160.0,720.0,Sim
"1,90E+11",São Paulo,33,M,2,branca,1,1,não_respondeu,,,1,1,1,1,480.1,465.1,485.4,443.4,Espanhol,1.0,120.0,120.0,100.0,80.0,80.0,500.0,Sim
"1,90E+11",São Paulo,33,M,2,branca,1,1,não_respondeu,,,1,1,1,1,454.9,479.9,539.4,505.3,Inglês,1.0,80.0,120.0,100.0,100.0,120.0,520.0,Sim
"1,90E+11",São Paulo,18,M,1,branca,1,2,privada,,,1,1,1,1,407.9,376.4,465.3,458.6,Espanhol,1.0,120.0,120.0,100.0,100.0,60.0,500.0,Sim
"1,90E+11",São Paulo,21,F,1,branca,1,1,não_respondeu,,,1,1,1,1,451.2,413.7,417.9,428.8,Inglês,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Não
"1,90E+11",São Paulo,29,M,1,branca,1,1,não_respondeu,,,1,1,1,1,397.5,478.5,493.8,475.6,Inglês,1.0,120.0,120.0,120.0,100.0,80.0,540.0,Sim
"1,90E+11",São Paulo,25,F,1,preta,1,1,não_respondeu,,,1,1,1,1,37.2,521.8,511.2,377.2,Inglês,1.0,120.0,120.0,140.0,120.0,80.0,580.0,Sim
"1,90E+11",São Paulo,28,F,3,branca,1,1,não_respondeu,,,1,1,1,1,56.8,575.5,563.6,605.5,Espanhol,1.0,140.0,120.0,140.0,120.0,60.0,580.0,Sim
"1,90E+11",São Paulo,17,M,1,indigena,2,2,pública,35000255.0,São Paulo,1,1,1,1,41.8,424.8,492.8,578.2,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",São Paulo,17,M,1,parda,1,2,pública,,,1,1,1,1,383.2,373.4,35.2,478.3,Inglês,1.0,120.0,120.0,120.0,80.0,100.0,540.0,Sim
"1,90E+11",São Paulo,48,M,0,nao_declarado,1,1,não_respondeu,,,1,1,1,1,496.4,63.4,607.5,588.2,Inglês,1.0,140.0,120.0,120.0,100.0,80.0,560.0,Sim
"1,90E+11",São Paulo,24,F,1,amarela,4,1,não_respondeu,,,1,1,1,1,646.1,639.1,612.6,765.1,Inglês,1.0,160.0,120.0,160.0,120.0,120.0,680.0,Sim
"1,90E+11",São Paulo,18,M,1,parda,1,2,pública,,,1,1,1,1,532.2,561.7,559.3,656.5,Inglês,1.0,120.0,200.0,140.0,140.0,160.0,760.0,Sim
"1,90E+11",São Paulo,22,F,1,branca,1,1,não_respondeu,,,1,1,1,1,539.7,554.5,606.5,420.2,Inglês,1.0,160.0,120.0,120.0,120.0,140.0,660.0,Sim
"1,90E+11",São Paulo,21,M,2,preta,1,1,não_respondeu,,,1,1,1,1,383.3,412.7,489.7,396.6,Inglês,1.0,100.0,40.0,40.0,120.0,40.0,340.0,Sim
"1,90E+11",São Paulo,18,M,1,branca,1,1,não_respondeu,,,1,1,1,1,471.8,503.7,541.7,549.1,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",São Paulo,34,M,1,parda,1,1,não_respondeu,,,1,1,1,1,49.2,531.3,518.4,498.2,Inglês,1.0,120.0,120.0,120.0,120.0,120.0,600.0,Sim
"1,90E+11",São Paulo,18,F,1,branca,1,1,não_respondeu,,,1,1,1,1,351.3,461.5,496.1,431.4,Inglês,1.0,120.0,80.0,120.0,120.0,0.0,440.0,Sim
"1,90E+11",São Paulo,19,F,1,branca,1,1,não_respondeu,,,1,1,1,1,437.2,568.8,509.9,512.2,Espanhol,1.0,120.0,140.0,120.0,120.0,100.0,600.0,Sim
"1,90E+11",São Paulo,28,M,1,branca,1,1,não_respondeu,,,1,1,1,1,579.9,682.3,639.4,728.6,Inglês,1.0,140.0,140.0,140.0,160.0,100.0,680.0,Sim
"1,90E+11",São Paulo,17,F,1,branca,1,2,privada,35105648.0,São Paulo,1,1,1,1,537.7,604.6,601.2,671.9,Inglês,1.0,140.0,180.0,140.0,180.0,120.0,760.0,Sim
"1,90E+11",São Paulo,29,F,1,preta,1,1,não_respondeu,,,1,1,1,1,555.1,610.1,580.8,633.4,Espanhol,1.0,100.0,120.0,100.0,100.0,0.0,420.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,35106926.0,São Paulo,1,1,1,1,437.8,401.8,478.1,454.2,Espanhol,1.0,120.0,140.0,120.0,120.0,0.0,500.0,Sim
"1,90E+11",São Paulo,18,F,1,parda,1,1,não_respondeu,,,1,1,1,1,465.7,386.6,510.8,402.5,Espanhol,1.0,60.0,60.0,60.0,60.0,60.0,300.0,Não
"1,90E+11",São Paulo,30,M,1,preta,1,1,não_respondeu,,,1,1,1,1,569.1,631.7,600.1,627.8,Inglês,1.0,120.0,120.0,120.0,120.0,120.0,600.0,Sim
"1,90E+11",São Paulo,18,M,1,branca,1,1,não_respondeu,,,1,1,1,1,471.4,542.3,593.6,487.1,Inglês,1.0,140.0,160.0,160.0,160.0,0.0,620.0,Sim
"1,90E+11",São Paulo,20,F,1,parda,1,1,não_respondeu,,,1,1,1,1,489.8,535.2,539.8,550.3,Inglês,1.0,120.0,120.0,120.0,100.0,20.0,480.0,Não
"1,90E+11",São Paulo,24,F,1,parda,1,1,não_respondeu,,,1,1,1,1,559.7,604.9,60.7,59.9,Inglês,1.0,120.0,120.0,120.0,120.0,60.0,540.0,Sim
"1,90E+11",São Paulo,21,M,1,branca,1,1,não_respondeu,,,1,1,1,1,353.3,587.7,535.2,463.9,Espanhol,1.0,100.0,120.0,100.0,100.0,20.0,440.0,Sim
"1,90E+11",São Paulo,20,F,1,nao_declarado,1,1,não_respondeu,,,1,1,1,1,496.5,565.2,559.2,452.1,Inglês,1.0,140.0,140.0,140.0,140.0,100.0,660.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,pública,,,1,1,1,1,412.7,459.4,429.1,575.3,Inglês,1.0,60.0,40.0,40.0,60.0,0.0,200.0,Sim
"1,90E+11",São Paulo,43,M,2,parda,1,1,não_respondeu,,,1,1,1,1,427.4,453.5,477.2,428.8,Espanhol,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,17,M,1,nao_declarado,3,2,pública,35910995.0,São Paulo,1,1,1,1,47.9,490.3,383.6,455.5,Espanhol,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",São Paulo,20,F,1,branca,1,1,não_respondeu,,,1,1,1,1,427.8,413.3,499.1,448.4,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Não
"1,90E+11",São Paulo,35,F,2,parda,1,1,não_respondeu,,,1,1,1,1,434.7,547.4,48.4,441.7,Espanhol,1.0,140.0,120.0,100.0,120.0,60.0,540.0,Sim
"1,90E+11",São Paulo,20,M,1,parda,1,1,não_respondeu,,,1,1,1,1,438.2,477.5,512.4,441.7,Espanhol,1.0,100.0,120.0,80.0,80.0,100.0,480.0,Sim
"1,90E+11",São Paulo,40,F,1,parda,1,1,não_respondeu,,,1,1,1,1,581.1,608.2,586.1,479.7,Espanhol,1.0,140.0,120.0,120.0,120.0,60.0,560.0,Sim
"1,90E+11",São Paulo,26,M,1,branca,1,1,não_respondeu,,,1,1,1,1,429.3,414.1,483.4,500.4,Espanhol,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Não
"1,90E+11",São Paulo,17,M,1,preta,1,2,pública,,,1,1,1,1,459.6,498.7,472.8,510.1,Espanhol,1.0,100.0,80.0,60.0,80.0,20.0,340.0,Sim
"1,90E+11",São Paulo,17,M,1,branca,1,2,privada,,,1,1,1,1,567.8,586.9,607.1,628.8,Inglês,1.0,160.0,180.0,160.0,160.0,160.0,820.0,Sim
"1,90E+11",São Paulo,18,F,1,amarela,1,1,não_respondeu,,,1,1,1,1,671.2,700.2,606.7,735.4,Inglês,1.0,120.0,120.0,140.0,120.0,160.0,660.0,Sim
"1,90E+11",São Paulo,19,F,1,preta,1,1,não_respondeu,,,1,1,1,1,415.2,474.9,515.4,470.1,Espanhol,1.0,120.0,140.0,120.0,120.0,80.0,580.0,Não
"1,90E+11",São Paulo,40,M,0,branca,1,1,não_respondeu,,,1,1,1,1,604.8,763.9,618.6,901.4,Inglês,1.0,140.0,120.0,120.0,120.0,120.0,620.0,Sim
"1,90E+11",São Paulo,42,F,1,preta,1,2,pública,35002227.0,São Paulo,1,1,1,1,372.4,391.4,338.2,387.3,Espanhol,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
